"","id","...1.x","x070","x075","x080","x085","x090","x095","x099","x100","more_than_one_mutant","first_mutant_init_time","pop_radius_at_first_mut_init","mu_driver_birth","s_driver_birth","birth_rate_end_mean","sr1","...1.y","sweep_complete_time","num_cell"
"1409","00000126d",295,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,754.74884,97.78888281,1e-05,0.075,2.770268732,1.96696525777778,295,0,1
"1410","00000127",296,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,201.343735,24.4760469460394,1e-05,2,9.931518989606,9.92390998845111,296,227.865204,7481
"1411","00000127a",296,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,414.944855,55.25890641,1e-05,0.15,5.332972472,4.81441385777778,296,0,1
"1412","00000127b",591,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,555.41394,73.5180377,1e-05,0.05,1.65335528,0.725950311111111,591,0,1
"1413","00000127bb",592,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,250.077988,30.64853135,1e-05,0.05,1.297212027,0.330235585555556,592,0,1
"1414","00000127d",296,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,250.077972,30.64853135,1e-05,0.075,2.404369572,1.56041063555556,296,0,1
"1415","00000128",297,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,130.435776,11.4935851154591,1e-05,2,10,10,297,167.815491,6004
"1416","00000128a",297,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,299.417603,29.81676562,1e-05,0.15,6.719602592,6.35511399111111,297,594.885132,32647
"1417","00000128b",593,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,554.977722,68.29724059,1e-05,0.05,1.606972197,0.674413552222222,593,0,1
"1418","00000128bb",594,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,357.529327,37.28349867,1e-05,0.05,1.96537139,1.07263487777778,594,1526.890625,328732
"1419","00000128d",297,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,502.144409,60.8514495,1e-05,0.075,2.683486615,1.87054068333333,297,0,1
"1420","00000129",298,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,171.188446,19.827362499248,1e-05,2,9.814328476577,9.79369830730778,298,245.632767,22918
"1421","00000129a",298,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,158.723831,18.68651774,1e-05,0.15,6.46588241,6.07320267777778,298,0,1
"1422","00000129b",595,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,644.932983,78.12345203,1e-05,0.05,1.521565768,0.57951752,595,0,1
"1423","00000129bb",596,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,132.957962,15.1807891,1e-05,0.05,1.3455245,0.383916111111111,596,0,1
"1424","00000129d",298,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,145.518402,16.91628173,1e-05,0.075,3.447201149,2.71911238777778,298,0,1
"1425","0000012A",299,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,237.994308,29.9450395810675,1e-05,2,9.910127218483,9.90014135387,299,266.528687,14499
"1426","0000012Aa",299,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,272.508331,34.84755681,1e-05,0.15,6.274433331,5.86048147888889,299,383.536835,25389
"1427","0000012Ad",299,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,345.611389,44.37414738,1e-05,0.075,2.72351164,1.91501293333333,299,0,1
"1428","0000012B",300,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,207.085876,27.3854014045937,1e-05,2,9.526994612123,9.47443845791444,300,245.736588,13684
"1429","0000012Ba",300,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,196.536224,24.3125782,1e-05,0.15,6.037484357,5.59720484111111,300,450.745605,36541
"1430","0000012Bbb",600,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,377.789459,48.60878815,1e-05,0.05,1.839354265,0.93261585,599,0,1
"1431","0000012Bbb",600,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,377.789459,48.60878815,1e-05,0.05,1.839354265,0.93261585,600,0,1
"1432","0000012Bd",300,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,194.529114,24.26671155,1e-05,0.075,3.157975713,2.39775079222222,300,577.751221,39685
"1433","0000012C",301,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,314.443726,29.3654033497692,1e-05,2,10,10,301,379.229004,25622
"1434","0000012Ca",301,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,275.720215,23.80318461,1e-05,0.15,6.08532051,5.65035612222222,301,803.256348,212563
"1435","0000012Cb",601,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,381.461395,46.0255613,1e-05,0.05,1.767818913,0.853132125555556,601,0,1
"1436","0000012Cbb",602,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,546.239563,63.82577789,1e-05,0.05,1.297987011,0.331096678888889,602,0,1
"1437","0000012Cd",301,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,497.025238,54.25321666,1e-05,0.075,4.347485042,3.71942782444444,301,0,1
"1438","0000012D",302,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,91.791618,9.11489608139151,1e-05,2,9.961267645871,9.95696405096778,302,157.847946,3306
"1439","0000012Da",302,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,249.397369,28.21512051,1e-05,0.15,6.660267315,6.28918590555555,302,800.899231,289774
"1440","0000012Db",603,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,531.236755,69.66998963,1e-05,0.05,1.718631641,0.798479601111111,603,0,1
"1441","0000012Dbb",604,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,579.137329,73.35766447,1e-05,0.05,1.463247546,0.514719495555556,604,0,1
"1442","0000012Dd",302,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,322.251251,37.26214867,1e-05,0.075,3.431475356,2.70163928444444,302,1705.904663,976154
"1443","0000012E",303,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,118.712006,10.4185830376847,1e-05,2,10,10,303,134.769302,1899
"1444","0000012Ea",303,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,469.144867,59.78546405,1e-05,0.15,8.209145147,8.01016127444444,303,948.84668,551838
"1445","0000012Eb",605,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,481.013672,63.66598849,1e-05,0.05,1.999350538,1.11038948666667,605,0,1
"1446","0000012Ebb",606,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,624.493042,81.10016756,1e-05,0.05,1.479756247,0.533062496666667,606,0,1
"1447","0000012Ed",303,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,621.340759,80.00160549,1e-05,0.075,3.341322216,2.60146912888889,303,0,1
"1448","0000012F",304,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,226.583099,34.3883134767043,1e-05,2,9.972231695817,9.96914632868556,304,278.583008,37052
"1449","0000012Fa",304,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,229.551285,34.7972816,1e-05,0.15,7.588552867,7.32061429666667,304,534.593567,131623
"1450","0000012Fb",607,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,506.889465,68.97664727,1e-05,0.05,1.948213885,1.05357098333333,607,0,1
"1451","0000012Fbb",608,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,414.550232,58.81930085,1e-05,0.05,1.630315524,0.700350582222222,608,0,1
"1452","0000012Fd",304,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,525.421631,74.41102385,1e-05,0.075,3.029465972,2.25496219111111,304,0,1
"1453","00000130",305,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,163.576447,14.5164513412066,1e-05,2,9.894256981127,9.88250775680778,305,177.606247,5122
"1454","00000130a",305,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,478.8125,60.81220484,1e-05,0.15,6.608636995,6.23181888333333,305,917.661072,343179
"1455","00000130b",609,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,609.875061,71.72533988,1e-05,0.05,1.575095334,0.638994815555556,609,0,1
"1456","00000130bb",610,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,555.132629,72.20965479,1e-05,0.05,2.401020698,1.55668966444444,610,0,1
"1457","00000130d",305,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,423.235657,50.14626707,1e-05,0.075,2.887576501,2.09730722333333,305,811.659302,77166
"1458","00000131",306,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,211.383209,20.3737167350142,1e-05,2,9.999995198037,9.99999466448556,306,237.623428,6766
"1459","00000131a",306,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,211.383209,20.3734163,1e-05,0.15,5.892453633,5.43605959222222,306,0,1
"1460","00000131b",611,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,218.48912,28.03403483,1e-05,0.05,1.483499363,0.537221514444444,611,0,1
"1461","00000131bb",612,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,323.836487,35.71814698,1e-05,0.05,1.390833373,0.434259303333333,612,0,1
"1462","00000131d",306,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,211.383209,20.3890341,1e-05,0.075,4.156409607,3.50712178555555,306,0,1
"1463","00000132",307,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,150.673187,9.07990594808681,1e-05,2,9.820374947126,9.80041660791778,307,172.080688,1409
"1464","00000132a",307,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,150.673462,8.973984689,1e-05,0.15,6.354907445,5.94989716111111,307,369.127258,12175
"1465","00000132b",613,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,751.615234,100.7959074,1e-05,0.05,1.451878267,0.502086963333333,613,0,1
"1466","00000132bb",614,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,402.83847,45.81761342,1e-05,0.05,1.390744458,0.434160508888889,614,0,1
"1467","00000132d",307,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,425.249146,46.65407808,1e-05,0.075,3.402014773,2.66890530333333,307,1275.150269,182808
"1468","00000133",308,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,86.222404,8.21484547250863,1e-05,2,9.317721350506,9.24191261167333,308,112.987038,1760
"1469","00000133a",308,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,239.282181,23.05596474,1e-05,0.15,6.377965121,5.97551680111111,308,559.099915,34654
"1470","00000133b",615,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,404.676605,47.94615728,1e-05,0.05,1.978104829,1.08678314333333,615,1064.639038,147926
"1471","00000133bb",616,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,118.615768,10.34176589,1e-05,0.05,2.015959285,1.12884365,616,1058.088745,141576
"1472","00000133d",308,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,118.615753,10.34176589,1e-05,0.075,3.305558941,2.56173215666667,308,583.098206,37163
"1473","00000134",309,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,226.156052,24.3978901303769,1e-05,2,9.600049904246,9.55561100471778,309,285.361694,7078
"1474","00000134a",309,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,405.616913,47.29443488,1e-05,0.15,6.211297774,5.79033086,309,815.380615,442264
"1475","00000134b",617,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,162.838226,16.27371578,1e-05,0.05,1.81984871,0.910943011111111,617,624.772705,39824
"1476","00000134bb",618,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,670.151001,85.28411868,1e-05,0.05,1.778556461,0.865062734444444,618,0,1
"1477","00000134d",309,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,360.640106,41.54366622,1e-05,0.075,2.909824143,2.12202682555556,309,0,1
"1478","00000135",310,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,115.845657,14.8095232855715,1e-05,2,10,10,310,166.580963,6429
"1479","00000135a",310,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,303.342804,40.66472499,1e-05,0.15,6.16508911,5.7389879,310,545.614929,57944
"1480","00000135b",619,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,358.302368,51.21710429,1e-05,0.05,1.791840218,0.879822464444444,619,0,1
"1481","00000135bb",620,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,464.936401,63.77089545,1e-05,0.05,1.747565837,0.830628707777778,620,0,1
"1482","00000135d",310,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,331.712891,45.57380835,1e-05,0.075,3.560286964,2.84476329333333,310,1487.622314,812983
"1483","00000136",311,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,215.329773,24.2801831928378,1e-05,2,10,10,311,0,1
"1484","00000136a",311,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,343.660797,39.54964956,1e-05,0.15,6.203208866,5.78134318444444,311,0,1
"1485","00000136b",621,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,540.785767,62.10443536,1e-05,0.05,1.432320371,0.480355967777778,621,0,1
"1486","00000136bb",622,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,824.073242,104.9544278,1e-05,0.05,1.34946262,0.3882918,622,0,1
"1487","00000136d",311,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,425.461456,51.91157382,1e-05,0.075,3.872632118,3.19181346444444,311,0,1
"1488","00000137",312,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,104.041382,14.2285297347121,1e-05,2,10,10,312,110.768097,4714
"1489","00000137a",312,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,104.041382,14.22831992,1e-05,0.15,6.745782034,6.38420226,312,172.778214,7354
"1490","00000137b",623,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,403.023132,54.99039842,1e-05,0.05,1.552704232,0.614115813333333,623,0,1
"1491","00000137bb",624,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,424.902832,59.6308623,1e-05,0.05,1.73763836,0.819598177777778,624,0,1
"1492","00000137d",312,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,104.041382,14.22831992,1e-05,0.075,3.604021838,2.89335759777778,312,264.795258,9616
"1493","00000138",313,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,180.397919,23.527796707077,1e-05,2,9.683435334349,9.64826148261,313,233.760437,14818
"1494","00000138a",313,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,231.67836,29.11458787,1e-05,0.15,6.764213258,6.40468139777778,313,676.793457,59541
"1495","00000138b",625,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,661.601379,92.94927074,1e-05,0.05,1.606705839,0.674117598888889,625,0,1
"1496","00000138bb",626,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,476.032684,61.65433205,1e-05,0.05,1.658930114,0.732144571111111,626,0,1
"1497","00000138d",313,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,407.442841,53.48505349,1e-05,0.075,2.745175578,1.93908397555556,313,0,1
"1498","00000139",314,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,155.235916,15.3892670400071,1e-05,2,9.999986182432,9.99998464714667,314,173.987564,3963
"1499","00000139a",314,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,256.443207,27.67405981,1e-05,0.15,6.409371178,6.01041242,314,0,1
"1500","00000139b",627,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,781.251587,100.8053808,1e-05,0.05,1.510227408,0.566919342222222,627,0,1
"1501","00000139bb",628,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,561.141663,67.4247862,1e-05,0.05,1.426826036,0.474251151111111,628,0,1
"1502","00000139d",314,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,256.443634,27.67405981,1e-05,0.075,3.575141791,2.86126865666667,314,0,1
"1503","0000013A",315,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,207.433121,22.2124936704478,1e-05,2,9.87539973190901,9.86155525767668,315,301.941681,18866
"1504","0000013Aa",315,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,431.076294,54.7002096,1e-05,0.15,7.584690346,7.31632260666667,315,1140.967529,903171
"1505","0000013Ad",315,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,291.274445,32.57187208,1e-05,0.075,3.633049877,2.92561097444444,315,1083.96814,212047
"1506","0000013B",316,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,337.321289,31.0821330879058,1e-05,2,10,10,316,429.979462,38467
"1507","0000013Ba",316,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,345.526001,31.6952047,1e-05,0.15,6.405705218,6.00633913111111,316,0,1
"1508","0000013Bbb",632,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,573.411377,63.10353933,1e-05,0.05,1.488824959,0.543138843333333,632,0,1
"1509","0000013Bbb",632,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,573.411377,63.10353933,1e-05,0.05,1.488824959,0.543138843333333,631,0,1
"1510","0000013Bd",316,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,490.514252,51.85635852,1e-05,0.075,2.320215259,1.46690584333333,316,0,1
"1511","0000013C",317,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,88.683929,10.0610898617294,1e-05,2,9.344629406915,9.27181045212778,317,96.523674,2303
"1512","0000013Ca",317,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,344.706604,43.10423188,1e-05,0.15,6.760962604,6.40106956,317,0,1
"1513","0000013Cb",633,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,570.579834,73.1643175,1e-05,0.05,1.422869482,0.46985498,633,0,1
"1514","0000013Cbb",634,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,286.285004,35.28779215,1e-05,0.05,1.679629935,0.755144372222222,634,0,1
"1515","0000013Cd",317,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,286.284943,35.28779215,1e-05,0.075,2.417855469,1.57539496555556,317,0,1
"1516","0000013D",318,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,148.303101,18.0895609098328,1e-05,2,10,10,318,165.684509,4971
"1517","0000013Da",318,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,148.303101,18.13323227,1e-05,0.15,5.546164871,5.05129430111111,318,384.710968,16196
"1518","0000013Db",635,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,861.36438,119.1963161,1e-05,0.05,1.805748111,0.895275678888889,635,0,1
"1519","0000013Dbb",636,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,517.604919,63.94037987,1e-05,0.05,1.535639549,0.595155054444444,636,0,1
"1520","0000013Dd",318,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,446.618378,55.19550634,1e-05,0.075,3.053971093,2.28219010333333,318,1695.732178,677543
"1521","0000013E",319,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,117.335312,12.4635390569951,1e-05,2,10,10,319,143.949554,5874
"1522","0000013Ea",319,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,329.490753,38.0984656,1e-05,0.15,6.118627504,5.68736389333333,319,858.010193,486507
"1523","0000013Eb",637,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,574.499146,77.24041815,1e-05,0.05,2.259752731,1.39972525666667,637,1766.98877,500421
"1524","0000013Ebb",638,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,474.656067,62.67077218,1e-05,0.05,1.619571354,0.688412615555556,638,0,1
"1525","0000013Ed",319,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,539.407349,69.55796338,1e-05,0.075,2.794028599,1.99336511,319,1094.01355,183694
"1526","0000013F",320,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,165.989212,20.4672461481603,1e-05,2,9.94801398379,9.94223775976667,320,244.560211,17203
"1527","0000013Fa",320,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,437.457428,55.78063407,1e-05,0.15,6.213951258,5.79327917555556,320,0,1
"1528","0000013Fb",639,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,413.896851,57.35341632,1e-05,0.05,2.023824564,1.13758284888889,639,0,1
"1529","0000013Fbb",640,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,629.193726,86.85404995,1e-05,0.05,1.614194738,0.682438597777778,640,0,1
"1530","0000013Fd",320,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,451.355988,59.03267429,1e-05,0.075,2.590840992,1.76760110222222,320,0,1
"1531","00000140",321,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,63.133293,6.40805636491558,1e-05,2,9.59406487743501,9.54896097492779,321,102.150581,2472
"1532","00000140a",321,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,154.359772,15.90774527,1e-05,0.15,5.829924942,5.36658326888889,321,427.281494,25451
"1533","00000140b",641,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,509.496307,60.29178137,1e-05,0.05,1.376893613,0.418770681111111,641,0,1
"1534","00000140bb",642,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,709.97583,89.35060299,1e-05,0.05,1.556347501,0.61816389,642,0,1
"1535","00000140d",321,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,524.286377,60.30761776,1e-05,0.075,2.554876565,1.72764062777778,321,1110.318481,180477
"1536","00000141",322,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,174.944321,19.5117875137451,1e-05,2,10,10,322,194.333847,9561
"1537","00000141a",322,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,568.567078,74.83757377,1e-05,0.15,6.608265224,6.23140580444444,322,985.366272,927395
"1538","00000141b",643,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,397.799377,46.10157383,1e-05,0.05,1.319401059,0.354890065555556,643,0,1
"1539","00000141bb",644,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,306.325165,38.8595175,1e-05,0.05,1.451256957,0.501396618888889,644,0,1
"1540","00000141d",322,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,808.000916,112.8407376,1e-05,0.075,2.232590274,1.36954474888889,322,0,1
"1541","00000142",323,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,164.057159,19.0745623920246,1e-05,2,10,10,323,182.993317,9140
"1542","00000142a",323,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,225.161789,25.59456477,1e-05,0.15,6.253267184,5.83696353777778,323,414.019745,22134
"1543","00000142b",645,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,341.382568,40.81317967,1e-05,0.05,1.635294052,0.70588228,645,0,1
"1544","00000142bb",646,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,514.898621,65.76379265,1e-05,0.05,1.545640577,0.606267307777778,646,0,1
"1545","00000142d",323,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,416.880585,50.93354074,1e-05,0.075,2.600954603,1.77883844777778,323,0,1
"1546","00000143",324,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,210.906662,25.0608046171675,1e-05,2,10,10,324,255.695068,39216
"1547","00000143a",324,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,210.986465,24.90754842,1e-05,0.15,5.291049067,4.76783229666667,324,0,1
"1548","00000143b",647,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,667.280518,83.48290219,1e-05,0.05,1.438357172,0.487063524444444,647,0,1
"1549","00000143bb",648,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,438.891357,52.26600657,1e-05,0.05,1.655653621,0.728504023333333,648,0,1
"1550","00000143d",324,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,292.069061,35.28328166,1e-05,0.075,2.471680883,1.63520098111111,324,996.722717,201478
