,id,...1.x,x070,x075,x080,x085,x090,x095,x099,x100,more_than_one_mutant,first_mutant_init_time,pop_radius_at_first_mut_init,mu_driver_birth,s_driver_birth,birth_rate_end_mean,sr1,sweep_complete_time,num_cell,sim_length,sim_size 
9225,00001850,6225,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,333.818542,40.30363825,1e-05,0.2,8.069681308,7.855201454,821.81958,617810,855.082153,1e+06
9226,00001851,6226,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,384.023834,48.58657981,1e-05,0.2,7.410109948,7.122344387,0,1,776.697693,1e+06
9227,00001852,6227,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,229.46167,21.357704,1e-05,0.2,7.691725847,7.435250941,0,1,905.302917,1e+06
9228,00001853,6228,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,373.062592,44.48227297,1e-05,0.2,6.923603445,6.581781605,575.583618,83099,760.247864,1e+06
9229,00001854,6229,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,818.323853,116.1781988,1e-05,0.2,7.958227764,7.731364183,1136.906982,745819,1155.096436,1e+06
9230,00001855,6230,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,306.596466,36.68154266,1e-05,0.2,6.8993196,6.554799556,574.918335,150889,692.71637,1e+06
9231,00001856,6231,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,228.383804,26.09987063,1e-05,0.2,7.327029218,7.030032465,632.238037,142401,773.176453,1e+06
9232,00001857,6232,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,339.210938,39.7629455,1e-05,0.2,9.143765864,9.048628738,456.810394,40825,660.677063,1e+06
9233,00001858,6233,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,359.220337,42.23201266,1e-05,0.2,7.701428974,7.446032193,696.984741,233640,790.527832,1e+06
9234,00001859,6234,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,580.487122,79.51188028,1e-05,0.2,7.206096532,6.895662814,0,1,1110.8396,1e+06
9235,0000185A,6235,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,360.725861,37.91057271,1e-05,0.2,7.932757995,7.703064439,0,1,957.075012,1e+06
9236,0000185B,6236,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,233.105728,23.54132232,1e-05,0.2,6.960836711,6.623151901,401.164642,24735,692.263367,1e+06
9237,0000185C,6237,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,276.328766,29.39790519,1e-05,0.2,8.398211777,8.220235308,637.922058,74053,831.232544,1e+06
9238,0000185D,6238,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,259.930695,32.26304429,1e-05,0.2,7.097263319,6.774737022,382.587524,36776,594.558533,1e+06
9239,0000185E,6239,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,196.235077,19.06621649,1e-05,0.2,7.648196854,7.386885394,754.632141,131453,857.286377,1e+06
9240,0000185F,6240,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,386.426056,41.34458251,1e-05,0.2,8.152102528,7.946780586,865.094421,171258,950.761414,1e+06
9241,00001860,6241,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,283.736115,30.60741126,1e-05,0.2,7.147950362,6.831055958,572.301514,90478,745.654053,1e+06
9242,00001861,6242,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,322.913452,37.59438226,1e-05,0.2,7.60473758,7.338597311,743.690796,140422,919.658813,1e+06
9243,00001862,6243,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,517.076416,68.86913086,1e-05,0.2,7.643290767,7.381434185,0,1,966.559204,1e+06
9244,00001863,6244,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,282.507599,36.56420315,1e-05,0.2,7.258577694,6.953975215,0,1,794.467651,1e+06
9245,00001864,6245,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,310.246674,39.91874606,1e-05,0.2,7.524398278,7.249331421,702.695984,341641,770.963013,1e+06
9246,00001865,6246,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,189.170517,16.27395576,1e-05,0.2,8.014778746,7.794198606,556.993103,100823,696.370605,1e+06
9247,00001866,6247,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,306.127594,39.50996989,1e-05,0.2,7.62394903,7.359943366,0,1,888.615356,1e+06
9248,00001867,6248,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,110.267059,15.48206748,1e-05,0.2,8.012111136,7.791234595,179.508255,6473,426.182434,1e+06
9249,00001868,6249,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,202.298645,30.59180718,1e-05,0.2,7.679036084,7.421151204,559.754272,186861,704.875854,1e+06
9250,00001869,6250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,326.588562,44.13023136,1e-05,0.2,7.565574787,7.295083097,680.023682,83498,829.070618,1e+06
9251,0000186A,6251,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,250.588608,31.14862995,1e-05,0.2,7.944908478,7.716564976,403.939606,34286,622.320984,1e+06
9252,0000186B,6252,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,81.928085,9.624495249,1e-05,0.2,7.586640252,7.318489169,482.509796,54704,704.69281,1e+06
9253,0000186C,6253,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,137.271912,12.84092614,1e-05,0.2,7.099712802,6.777458669,197.771378,4507,554.215698,1e+06
9254,0000186D,6254,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,402.10376,50.36236667,1e-05,0.2,7.521669373,7.246299303,812.009766,608946,847.272522,1e+06
9255,0000186E,6255,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,413.585724,57.53435611,1e-05,0.2,7.540612071,7.267346746,0,1,987.959167,1e+06
9256,0000186F,6256,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,392.299652,42.40501834,1e-05,0.2,7.893671515,7.659635017,613.729309,61886,826.425842,1e+06
9257,00001870,6257,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,467.884308,57.09002583,1e-05,0.2,8.014788097,7.794208996,0,1,989.829285,1e+06
9258,00001871,6258,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,152.723511,17.84150426,1e-05,0.2,7.724134477,7.47126053,306.782288,66913,412.006836,1e+06
9259,00001872,6259,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,543.374695,59.90070834,1e-05,0.2,7.412566345,7.125073716,714.30542,79045,865.502502,1e+06
9260,00001873,6260,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,354.022675,44.30660181,1e-05,0.2,7.685450189,7.428277987,561.854187,92717,719.174255,1e+06
9261,00001874,6261,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,322.531189,34.33272888,1e-05,0.2,8.202185879,8.002428755,0,1,900.188171,1e+06
9262,00001875,6262,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,273.301392,32.2531764,1e-05,0.2,7.482150167,7.202389074,0,1,906.625061,1e+06
9263,00001876,6263,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,466.997864,56.09443846,1e-05,0.2,7.339614743,7.044016381,0,1,922.979004,1e+06
9264,00001877,6264,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,512.226013,58.39107591,1e-05,0.2,7.832526908,7.591696564,1149.830566,935554,1154.17749,1e+06
9265,00001878,6265,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,376.771454,41.45990932,1e-05,0.2,7.354449903,7.060499892,0,1,678.356079,1e+06
9266,00001879,6266,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,207.54483,22.59610842,1e-05,0.2,6.84309529,6.4923281,504.833344,43039,746.197632,1e+06
9267,0000187A,6267,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,281.456543,32.80120649,1e-05,0.2,7.326264296,7.029182552,486.128601,22896,833.374878,1e+06
9268,0000187B,6268,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,147.961441,16.73681455,1e-05,0.2,7.822774866,7.580860963,482.254639,30548,723.621277,1e+06
9269,0000187C,6269,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,180.86998,15.14952794,1e-05,0.2,7.497515098,7.21946122,378.440033,20351,689.883057,1e+06
9270,0000187D,6270,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,351.284424,45.6128795,1e-05,0.2,6.947569593,6.608410659,672.807434,179539,778.539185,1e+06
9271,0000187E,6271,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,343.664948,45.01578056,1e-05,0.2,6.780474313,6.422749237,894.75354,640242,936.877197,1e+06
9272,0000187F,6272,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,374.449677,36.03807207,1e-05,0.2,8.303966956,8.11551884,850.674255,116805,991.322937,1e+06
9273,00001880,6273,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,206.741913,23.95018439,1e-05,0.2,7.46381014,7.182011267,0,1,787.006042,1e+06
9274,00001881,6274,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,528.392944,70.585645,1e-05,0.2,7.340424589,7.044916209,1021.946228,667917,1049.644897,1e+06
9275,00001882,6275,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,315.115692,41.05097122,1e-05,0.2,7.795353308,7.550392565,477.659424,33635,663.53717,1e+06
9276,00001883,6276,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,247.030624,29.35456141,1e-05,0.2,7.023235983,6.692484425,665.815308,364019,737.428833,1e+06
9277,00001884,6277,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,286.735901,42.49500256,1e-05,0.2,7.207672,6.897413333,674.843506,249752,778.78186,1e+06
9278,00001885,6278,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,285.184021,27.31557026,1e-05,0.2,7.24477922,6.938643578,426.074799,22412,715.700439,1e+06
9279,00001886,6279,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,594.151672,80.06244579,1e-05,0.2,7.187944925,6.875494361,833.66687,167025,951.72467,1e+06
9280,00001887,6280,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,449.953125,60.2821104,1e-05,0.2,7.72957304,7.477303378,820.242004,700760,843.772888,1e+06
9281,00001888,6281,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,200.280502,21.1705819,1e-05,0.2,7.792139384,7.546821538,410.710968,15342,622.042297,1e+06
9282,00001889,6282,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,408.536133,52.16008854,1e-05,0.2,7.490338434,7.211487149,584.769287,37604,773.311035,1e+06
9283,0000188A,6283,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,364.147308,38.25328357,1e-05,0.2,7.403372911,7.11485879,704.898071,80585,905.857483,1e+06
9284,0000188B,6284,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,289.575073,34.34199923,1e-05,0.2,7.457931111,7.175479012,0,1,918.218323,1e+06
9285,0000188C,6285,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,405.656616,42.52121209,1e-05,0.2,7.593891627,7.326546252,0,1,856.699707,1e+06
9286,0000188D,6286,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,322.301575,35.30634897,1e-05,0.2,7.511643363,7.235159293,545.565735,52649,732.358948,1e+06
9287,0000188E,6287,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,132.920334,13.9574853,1e-05,0.2,7.007938304,6.675487004,0,1,930.996399,1e+06
9288,0000188F,6288,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,17.626753,2.459281645,1e-05,0.2,7.721151676,7.467946307,23.506266,17,760.681519,1e+06
9289,00001890,6289,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,408.518311,51.49059366,1e-05,0.2,7.23678713,6.929763478,648.865173,107672,800.391602,1e+06
9290,00001891,6290,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,72.810295,7.291043739,1e-05,0.2,8.211783066,8.013092296,134.549774,2123,454.747864,1e+06
9291,00001892,6291,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,421.820465,54.53491523,1e-05,0.2,8.31269415,8.125215722,0,1,888.298157,1e+06
9292,00001893,6292,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,114.774475,12.60322649,1e-05,0.2,7.391313269,7.101459188,269.783691,15453,567.2276,1e+06
9293,00001894,6293,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,247.602905,31.44359499,1e-05,0.2,7.800086135,7.555651262,0,1,830.75531,1e+06
9294,00001895,6294,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,260.674713,24.48254875,1e-05,0.2,7.229771593,6.921968436,0,1,813.957397,1e+06
9295,00001896,6295,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,443.036652,52.32460299,1e-05,0.2,7.417760389,7.130844876,0,1,996.153076,1e+06
9296,00001897,6296,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,398.742432,51.83256384,1e-05,0.2,7.011881171,6.679867968,661.888123,92060,857.271729,1e+06
9297,00001898,6297,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,353.993774,37.88117327,1e-05,0.2,7.70246478,7.447183089,600.883545,69561,769.359802,1e+06
9298,00001899,6298,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,145.933868,16.91653119,1e-05,0.2,9.087708332,8.986342591,364.643646,28558,542.406616,1e+06
9299,0000189A,6299,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,272.059387,35.14821622,1e-05,0.2,7.118151117,6.797945686,362.533539,26232,629.979431,1e+06
9300,0000189B,6300,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,194.529068,24.28673743,1e-05,0.2,7.659984216,7.399982462,316.740692,13524,571.640442,1e+06
9301,0000189C,6301,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,478.786285,51.85712322,1e-05,0.2,7.610486973,7.344985526,859.271179,223643,962.858643,1e+06
9302,0000189D,6302,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,514.106689,65.94119567,1e-05,0.2,7.457546948,7.175052164,753.900085,69721,955.460693,1e+06
9303,0000189E,6303,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,403.452057,48.56364384,1e-05,0.2,7.44087844,7.1565316,577.843445,125836,752.033813,1e+06
9304,0000189F,6304,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,362.362915,51.89394049,1e-05,0.2,7.084146022,6.760162247,548.59314,147028,704.838745,1e+06
9305,000018A0,6305,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,324.207855,36.19671439,1e-05,0.2,7.266527792,6.962808658,621.655518,58576,848.534973,1e+06
9306,000018A1,6306,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,211.383209,20.37371674,1e-05,0.2,7.741069323,7.490077026,546.649658,32543,762.298279,1e+06
9307,000018A2,6307,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,150.673447,8.974117025,1e-05,0.2,6.828011096,6.475567884,545.141785,28274,915.010376,1e+06
9308,000018A3,6308,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,118.615654,10.3419184,1e-05,0.2,7.717643278,7.464048087,194.060394,2848,628.430115,1e+06
9309,000018A4,6309,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,412.475708,52.94148855,1e-05,0.2,7.525914394,7.251015993,813.379089,145712,940.807739,1e+06
9310,000018A5,6310,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,299.795715,41.52128598,1e-05,0.2,7.0027531,6.669725666,628.617798,221858,732.015991,1e+06
9311,000018A6,6311,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,249.972015,27.80642942,1e-05,0.2,7.304432978,7.004925531,545.134399,44937,797.502197,1e+06
9312,000018A7,6312,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,104.041382,14.22852973,1e-05,0.2,7.901039361,7.667821512,183.780655,11517,463.994141,1e+06
9313,000018A8,6313,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,342.283081,44.64655972,1e-05,0.2,7.630016911,7.366685457,430.789734,38419,603.651428,1e+06
9314,000018A9,6314,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,155.235916,15.38926704,1e-05,0.2,7.2334342,6.926038,378.020142,16904,786.500061,1e+06
9315,000018AA,6315,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,441.673706,58.29013581,1e-05,0.2,6.798655159,6.442950176,0,1,990.697815,1e+06
9316,000018AB,6316,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,707.10083,80.9048777,1e-05,0.2,7.875413779,7.639348643,907.99707,160572,1006.50415,1e+06
9317,000018AC,6317,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,365.223145,45.36445864,1e-05,0.2,7.184836195,6.872040216,578.595032,50554,787.797791,1e+06
9318,000018AD,6318,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,148.303101,18.11593695,1e-05,0.2,7.861188114,7.623542349,354.712402,14038,628.988708,1e+06
9319,000018AE,6319,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,672.69165,87.89906384,1e-05,0.2,6.921603609,6.579559566,947.014832,252291,1052.310547,1e+06
9320,000018AF,6320,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,312.478485,40.51239536,1e-05,0.2,7.645097094,7.383441216,806.582153,422552,867.173706,1e+06
9321,000018B0,6321,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,285.233948,33.67273756,1e-05,0.2,7.775160341,7.527955934,0,1,899.070435,1e+06
9322,000018B1,6322,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,249.441223,31.15884764,1e-05,0.2,7.536975363,7.263305959,654.357666,317975,735.927063,1e+06
9323,000018B2,6323,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,225.161774,25.5949422,1e-05,0.2,8.167312202,7.963680224,381.016022,26213,630.646118,1e+06
9324,000018B3,6324,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,206.404816,24.37178216,1e-05,0.2,8.159613219,7.955125799,526.716614,43350,714.732178,1e+06
9325,000018B4,6325,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,226.623016,23.8502944,1e-05,0.2,9.763564564,9.73729396,482.872528,52185,613.293945,1e+06
9326,000018B5,6326,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,296.748779,23.31031963,1e-05,0.2,8.830825344,8.700917048,773.954407,252151,825.127319,1e+06
9327,000018B6,6327,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,311.559174,35.62497644,1e-05,0.2,7.342758674,7.047509638,653.598328,76330,840.745911,1e+06
9328,000018B7,6328,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,341.923279,40.16914738,1e-05,0.2,7.060865232,6.734294702,0,1,939.808716,1e+06
9329,000018B8,6329,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,506.964111,65.83732647,1e-05,0.2,9.078776154,8.976417949,759.425232,177279,839.0224,1e+06
9330,000018B9,6330,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,248.047318,26.89277582,1e-05,0.2,8.027243565,7.808048405,497.318665,38917,692.515808,1e+06
9331,000018BA,6331,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,266.425659,31.57492624,1e-05,0.2,7.662618662,7.402909625,790.058533,85347,1020.378052,1e+06
9332,000018BB,6332,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,356.646454,34.50843962,1e-05,0.2,7.772184442,7.52464938,658.789185,83036,793.987183,1e+06
9333,000018BC,6333,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,285.522125,32.07503538,1e-05,0.2,8.108522131,7.898357923,619.682556,49126,849.536377,1e+06
9334,000018BD,6334,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,251.491501,32.86422519,1e-05,0.2,6.945488444,6.606098271,0,1,744.774292,1e+06
9335,000018BE,6335,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,639.46283,78.93328293,1e-05,0.2,7.637815438,7.375350486,921.56958,367435,988.729797,1e+06
9336,000018BF,6336,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,310.411591,41.73157976,1e-05,0.2,7.510208936,7.233565485,526.663208,40759,759.399658,1e+06
9337,000018C0,6337,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,380.977356,40.22853701,1e-05,0.2,7.617507553,7.35278617,0,1,1009.427856,1e+06
9338,000018C1,6338,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,299.876984,37.63246539,1e-05,0.2,7.047871689,6.719857432,768.462402,506260,816.401917,1e+06
9339,000018C2,6339,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,603.287048,86.20788882,1e-05,0.2,7.458712878,7.176347642,890.110474,539430,930.04248,1e+06
9340,000018C3,6340,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,472.426483,64.39522642,1e-05,0.2,8.281648931,8.090721034,805.799194,729015,822.43866,1e+06
9341,000018C4,6341,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,333.415222,44.84574868,1e-05,0.2,7.454175543,7.171306159,799.762268,151786,924.384338,1e+06
9342,000018C5,6342,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,179.096573,21.74175987,1e-05,0.2,9.027913292,8.919903658,0,1,930.921692,1e+06
9343,000018C6,6343,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,367.946991,41.72395128,1e-05,0.2,7.494981671,7.216646301,0,1,1001.015198,1e+06
9344,000018C7,6344,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,412.382935,47.22440932,1e-05,0.2,8.176752117,7.974169019,784.71759,114597,937.128296,1e+06
9345,000018C8,6345,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,460.159119,48.67167594,1e-05,0.2,7.243698293,6.937442547,969.376587,351854,1039.893188,1e+06
9346,000018C9,6346,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,244.724289,34.82065645,1e-05,0.2,8.089478661,7.877198512,546.612976,60042,815.661926,1e+06
9347,000018CA,6347,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,182.275009,23.18022724,1e-05,0.2,7.092935508,6.769928342,0,1,831.478943,1e+06
9348,000018CB,6348,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,460.325745,61.6449146,1e-05,0.2,7.977480391,7.75275599,587.642761,31867,758.374573,1e+06
9349,000018CC,6349,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,240.668137,23.7231633,1e-05,0.2,7.546829394,7.274254882,0,1,842.155212,1e+06
9350,000018CD,6350,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,352.02774,42.13768992,1e-05,0.2,7.912752079,7.680835643,673.973389,119290,816.052307,1e+06
9351,000018CE,6351,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,321.643402,43.19339378,1e-05,0.2,7.124176734,6.804640815,522.458557,43951,817.735413,1e+06
9352,000018CF,6352,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,441.843079,54.63987988,1e-05,0.2,7.720831893,7.467590992,753.702576,285640,858.953308,1e+06
9353,000018D0,6353,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,244.886261,24.39789013,1e-05,0.2,7.079031804,6.754479782,615.884399,49775,866.250244,1e+06
9354,000018D1,6354,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,424.790131,51.52767282,1e-05,0.2,6.444366153,6.049295725,766.74115,111650,937.884094,1e+06
9355,000018D2,6355,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,362.034943,42.86419078,1e-05,0.2,7.663272462,7.403636069,624.105774,72311,791.612366,1e+06
9356,000018D3,6356,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,280.579956,34.86176973,1e-05,0.2,7.557043322,7.285603691,0,1,650.975525,1e+06
